job_id,title,company,skills_required,location
1623,Quality Analyst,Monroe-Perez,communication;accounting;react;python;hr;nodejs;excel;project_management,Bathinda
1624,HR Executive,"Young, Kelley and Dean",python;docker;django;kubernetes;hr;c++,Patiala
1625,Quality Analyst,Hernandez LLC,python;react;c++;accounting;excel;django;dl,Ludhiana
1626,Accountant,Reilly-Johnson,project_management;sales;ml;excel;react;sql;aws;nlp,Amritsar
1627,Quality Analyst,Jones Inc,nlp;java;c++;ml,Bathinda
1628,Field Officer,Perez Group,accounting;marketing;hr,Chandigarh
1629,Digital Marketer,Weiss-Edwards,kubernetes;sql;react,Mohali
1630,Sales Executive,"Fuller, Moreno and Young",excel;hr;nlp,Amritsar
1631,Software Developer,Duarte-Clarke,django;sales;nlp;accounting;docker;nodejs;react;hr,Patiala
1632,Field Officer,Mcdonald-Powell,nlp;communication;aws,Firozpur
1633,Data Analyst,Stewart and Sons,sql;sales,Mohali
1634,Data Analyst,"Navarro, Jenkins and Franklin",excel;kubernetes;sales;django;dl;flask;aws,Jalandhar
1635,Sales Executive,Peterson Inc,communication;kubernetes;java;docker;sales;aws;excel,Mohali
1636,HR Executive,Jones-Frazier,communication;aws,Mohali
1637,Sales Executive,Martinez Ltd,ml;docker;project_management;sales;excel;python;hr,Mohali
1638,Field Officer,Fischer Group,java;sales,Mohali
1639,Data Analyst,Ramirez PLC,nlp;marketing;dl;django;java;sales;flask,Patiala
1640,Quality Analyst,Jackson-Mcpherson,nlp;java;accounting,Bathinda
1641,Field Officer,Cooper-Munoz,communication;project_management,Ludhiana
1642,Full Stack Developer,Roach-Romero,java;django;accounting;sql;marketing;hr,Ludhiana
1643,Full Stack Developer,"Hogan, Ramirez and Gardner",java;communication;kubernetes,Ludhiana
1644,Field Officer,"Butler, Holmes and Murphy",docker;marketing;django;flask,Patiala
1645,Digital Marketer,"Miller, Bailey and Thompson",python;react;flask;nlp;django;accounting;java,Jalandhar
1646,Sales Executive,Kelley-Garcia,django;flask;kubernetes,Firozpur
1647,Quality Analyst,Anderson-Cardenas,communication;dl;flask;excel;django;python;project_management,Mohali
1648,HR Executive,"Wood, Smith and Smith",excel;sql;project_management;docker;nodejs;communication,Firozpur
1649,Field Officer,Hopkins Group,dl;sales;excel;kubernetes;communication,Ludhiana
1650,Sales Executive,Tyler Ltd,dl;marketing;python;project_management;django;flask,Ludhiana
1651,Software Developer,Zavala PLC,excel;nlp;docker;python;hr,Hoshiarpur
1652,Sales Executive,"Brooks, Love and Santiago",dl;accounting;communication;nodejs,Hoshiarpur
1653,Machine Learning Engineer,"Munoz, Cole and Fields",java;sales,Mohali
1654,Accountant,"Lopez, Murphy and Roberson",sales;django;dl;nodejs;sql;accounting;excel;ml,Mohali
1655,Full Stack Developer,"Moody, Pugh and Oneal",java;react;nodejs,Hoshiarpur
1656,Machine Learning Engineer,Garcia-Robertson,c++;aws;python;ml;hr;kubernetes;project_management,Ludhiana
1657,Digital Marketer,Duarte-Lowery,sales;aws;excel;java;nodejs;kubernetes,Ludhiana
1658,Machine Learning Engineer,"Key, Munoz and Torres",sales;dl,Chandigarh
1659,Data Analyst,"Norman, Skinner and Durham",project_management;docker;react;flask;nlp,Patiala
1660,Field Officer,"Duncan, King and Smith",marketing;react;ml,Jalandhar
1661,Sales Executive,Mullins Ltd,project_management;ml;kubernetes,Chandigarh
1662,Accountant,Lowery Inc,java;marketing,Hoshiarpur
1663,Machine Learning Engineer,Moran Inc,java;ml;accounting;nodejs,Patiala
1664,Quality Analyst,Wright LLC,hr;excel;dl;project_management;python;marketing,Ludhiana
1665,Field Officer,"Malone, Jones and Vasquez",nlp;hr,Bathinda
1666,Data Analyst,Price-Wallace,aws;python;project_management;docker;sales,Jalandhar
1667,Machine Learning Engineer,Sherman and Sons,java;react,Chandigarh
1668,Field Officer,"Woodard, Wilson and Weaver",hr;python;marketing;react;communication;nlp,Chandigarh
1669,Field Officer,Martin-Sanchez,java;communication;nodejs;django;react;flask,Mohali
1670,Quality Analyst,"Beltran, Campos and Cruz",project_management;marketing;sales;hr;docker;kubernetes;java;communication,Patiala
1671,Digital Marketer,Proctor-Pennington,hr;excel,Patiala
1672,HR Executive,Moore-Rosario,nodejs;docker;python;sales;sql;react,Chandigarh
1673,Accountant,Palmer Inc,excel;nodejs;hr;django;dl;nlp;sales,Chandigarh
1674,Field Officer,Smith-Watts,java;nodejs;nlp,Chandigarh
1675,HR Executive,Burns-Adams,sql;marketing;aws,Jalandhar
1676,Sales Executive,"Thompson, Miller and Nichols",react;hr;python,Patiala
1677,HR Executive,"English, Dean and Gillespie",excel;java;marketing,Hoshiarpur
1678,Digital Marketer,Melendez-King,docker;java;kubernetes;c++;excel;marketing;python;aws,Chandigarh
1679,Full Stack Developer,"Bradley, Holland and Miller",accounting;flask;communication;sql,Firozpur
1680,Quality Analyst,Logan Group,excel;accounting;sql;python,Firozpur
1681,Quality Analyst,Peters and Sons,c++;nlp;communication,Patiala
1682,Data Analyst,Henry Inc,flask;c++;project_management;kubernetes;sql,Bathinda
1683,Full Stack Developer,Hull-Manning,django;nlp;communication;python;nodejs;dl;project_management,Hoshiarpur
1684,Sales Executive,Cabrera-Schmidt,java;nlp;django;nodejs;sales,Chandigarh
1685,HR Executive,Rivera-Smith,react;nlp;dl;communication;kubernetes;marketing;java;flask,Mohali
1686,Field Officer,James-Smith,dl;excel,Patiala
1687,Quality Analyst,"Smith, Johnson and Cervantes",nlp;docker;accounting,Firozpur
1688,Data Analyst,Knight-Klein,java;sql;excel,Amritsar
1689,Digital Marketer,Valencia-Williams,c++;communication;kubernetes,Bathinda
1690,Sales Executive,"Davis, Davis and Brown",sql;sales;aws,Bathinda
1691,Data Analyst,Russell-Jones,aws;kubernetes;communication;nodejs;react;project_management;c++,Patiala
1692,Sales Executive,"Lewis, Carey and Burke",flask;django;docker;excel;accounting;dl;aws,Patiala
1693,Field Officer,"Morse, Scott and Wu",aws;hr;nlp;sales,Hoshiarpur
1694,Software Developer,"Smith, Perez and Thornton",docker;project_management;communication;excel;react;django;sales,Bathinda
1695,Accountant,Nelson-Atkinson,dl;django;ml;python;flask,Bathinda
1696,HR Executive,Terry-Garcia,dl;django;accounting;nodejs;java;ml;communication;flask,Ludhiana
1697,Field Officer,Madden Ltd,aws;java,Mohali
1698,Field Officer,"Ramos, Williams and Martinez",java;kubernetes;hr;django;marketing;c++;sales;docker,Amritsar
1699,HR Executive,Clark PLC,nodejs;python;django;react;communication;dl;c++;excel,Amritsar
1700,Accountant,Taylor Group,excel;c++;nlp,Patiala
1701,Accountant,Gallegos-Baird,c++;sales;accounting;nlp;flask;docker;communication,Patiala
1702,Sales Executive,Ballard-Smith,accounting;aws;excel;marketing;nlp,Patiala
1703,Data Analyst,Sexton-Morse,accounting;sql;docker;python,Chandigarh
1704,Software Developer,"Diaz, Butler and Olson",marketing;docker;sales;project_management;c++;aws,Firozpur
1705,Accountant,King-Cohen,aws;marketing;django;ml;accounting;sql;flask;docker,Ludhiana
1706,Field Officer,Mcgrath Group,java;project_management;kubernetes,Jalandhar
1707,Software Developer,Thompson Group,c++;project_management;marketing,Hoshiarpur
1708,HR Executive,Schroeder-Walton,nodejs;excel,Patiala
1709,Digital Marketer,"Jones, Barker and Haas",sql;sales;c++;excel;hr;django,Hoshiarpur
1710,Full Stack Developer,Dougherty Ltd,docker;sales,Hoshiarpur
1711,Data Analyst,Padilla Ltd,django;c++;nodejs,Patiala
1712,Quality Analyst,Gonzalez and Sons,nlp;flask;django;hr;project_management;aws;communication;nodejs,Firozpur
1713,Accountant,Vasquez-Gentry,excel;sql;communication;nodejs;project_management;react,Ludhiana
1714,Sales Executive,"Smith, Burton and Dunn",java;aws;nlp;c++,Mohali
1715,Quality Analyst,Tapia-Haynes,marketing;java;docker;accounting;nodejs;react;flask;sales,Mohali
1716,Software Developer,Martin-Armstrong,hr;nodejs;communication,Firozpur
1717,Field Officer,"Rivera, Gibbs and Hall",kubernetes;sales,Patiala
1718,Quality Analyst,Rodgers-Anderson,dl;django;accounting,Amritsar
1719,Software Developer,Griffin-Deleon,python;docker;react;nodejs,Ludhiana
1720,Full Stack Developer,Perez-Warren,flask;docker;communication;kubernetes;c++;marketing;sql;nodejs,Ludhiana
1721,Sales Executive,Henry Ltd,communication;docker;accounting;sales;excel;project_management;django;flask,Ludhiana
1722,Software Developer,"Watts, Lopez and Walters",docker;java;python;nlp,Patiala
1723,Machine Learning Engineer,Thornton PLC,accounting;nlp,Patiala
1724,Full Stack Developer,Moore-Martinez,react;docker;flask;kubernetes;django;communication;sales;dl,Hoshiarpur
1725,Software Developer,David Group,project_management;sales;java;nlp;flask,Hoshiarpur
1726,Data Analyst,"Hardin, Blair and Miller",project_management;aws;python;c++;sql;accounting,Chandigarh
1727,Software Developer,Robertson-Roberts,c++;project_management;java;communication;dl,Bathinda
1728,Software Developer,"Brown, Simmons and Jones",accounting;marketing;flask;java,Amritsar
1729,Field Officer,Gutierrez PLC,docker;ml;aws;project_management,Chandigarh
1730,Quality Analyst,Quinn-White,communication;marketing;project_management;sales;docker,Patiala
1731,Quality Analyst,"Davidson, Brown and Fox",accounting;ml;excel;sales,Hoshiarpur
1732,Field Officer,Randolph PLC,nlp;react;kubernetes,Amritsar
1733,Machine Learning Engineer,Lawson Ltd,java;sql;flask;hr;dl;excel;ml;aws,Amritsar
1734,Accountant,Faulkner-Barnes,python;communication;flask,Mohali
1735,Field Officer,Cobb Group,sales;hr;project_management,Jalandhar
1736,Full Stack Developer,Taylor LLC,marketing;nlp;ml;react;communication;flask;sql,Patiala
1737,Data Analyst,Quinn-Turner,java;accounting;communication,Mohali
1738,HR Executive,"Ramos, Walker and Livingston",django;project_management,Hoshiarpur
1739,Digital Marketer,Rogers and Sons,marketing;sales;communication;docker;aws,Chandigarh
1740,Field Officer,Boyer-Raymond,sql;c++;django;accounting;communication;kubernetes;java,Hoshiarpur
1741,Full Stack Developer,Howell and Sons,excel;sql;nodejs;accounting;python;project_management;dl,Bathinda
1742,Data Analyst,Walker-Scott,react;nodejs;project_management;c++;flask,Amritsar
1743,Sales Executive,Robinson Inc,kubernetes;excel,Patiala
1744,Full Stack Developer,"Small, Howard and Valenzuela",nodejs;nlp;marketing;java,Hoshiarpur
1745,Quality Analyst,Rodriguez and Sons,django;aws;java,Jalandhar
1746,Digital Marketer,"Baker, Walker and Foster",sql;hr;communication;kubernetes;nodejs;project_management,Patiala
1747,Quality Analyst,Gonzalez Group,accounting;communication;dl;sales;ml;project_management,Hoshiarpur
1748,Accountant,"Diaz, Carter and Wilson",django;nlp;sql,Chandigarh
1749,Accountant,Bennett-Mitchell,accounting;project_management;marketing;kubernetes;nodejs;excel;aws,Chandigarh
1750,Field Officer,Thompson-Cantrell,react;java,Patiala
1751,Digital Marketer,"Jackson, Garcia and Wilson",kubernetes;ml;flask;react;django;nlp;marketing;excel,Bathinda
1752,Field Officer,Garza and Sons,kubernetes;sales;project_management;excel;nlp,Amritsar
1753,Sales Executive,"Jones, Bush and Myers",c++;communication;dl;accounting;sql;react;flask;nlp,Mohali
1754,Machine Learning Engineer,"Fritz, Meyers and Howard",flask;dl,Mohali
1755,Data Analyst,Reynolds-James,nodejs;hr;python;ml,Bathinda
1756,Quality Analyst,Ritter Inc,nlp;c++;docker;marketing;flask;excel;kubernetes;python,Bathinda
1757,Field Officer,Wallace-Elliott,project_management;nodejs,Jalandhar
1758,HR Executive,Paul-Burns,ml;aws,Chandigarh
1759,Digital Marketer,"Miller, Garrett and Watson",project_management;nodejs;python;dl,Hoshiarpur
1760,Digital Marketer,Austin PLC,kubernetes;django,Chandigarh
1761,Full Stack Developer,"Young, Gaines and Huang",excel;aws,Mohali
1762,Machine Learning Engineer,Anderson-Bird,java;excel;hr,Firozpur
1763,Quality Analyst,Barnes-Graham,communication;accounting;dl;kubernetes;python;excel;project_management,Firozpur
1764,Field Officer,Watts Ltd,react;hr;ml;sales;docker,Chandigarh
1765,Data Analyst,"Ellis, Johnson and Marshall",nodejs;communication;docker;react,Jalandhar
1766,Sales Executive,"Buck, Miller and Roberson",docker;dl;ml;aws;flask;excel,Mohali
1767,Digital Marketer,Harvey LLC,dl;ml;django;sales;marketing,Mohali
1768,Sales Executive,"Jacobson, Figueroa and Smith",python;sales;react;java;sql;c++;django,Firozpur
1769,Full Stack Developer,Gallegos-Brown,project_management;kubernetes;aws;excel,Firozpur
1770,Accountant,Howe-Gill,communication;kubernetes,Patiala
1771,Full Stack Developer,Kane Inc,django;aws;project_management;react;sql;ml;dl,Firozpur
1772,Accountant,Vega-Pena,django;accounting;docker;marketing;sql;project_management;hr;c++,Jalandhar
1773,Full Stack Developer,Holmes-Allen,excel;aws;accounting;sql;python,Mohali
1774,Full Stack Developer,Rice-Hester,sql;excel;ml;project_management;dl;django;accounting;kubernetes,Firozpur
1775,Sales Executive,Rios-Fitzpatrick,nodejs;accounting;sales;django;react;project_management;c++;python,Patiala
1776,Full Stack Developer,Houston-Cruz,sql;nlp;c++;dl,Ludhiana
1777,Field Officer,"Kim, Clayton and Jackson",sales;flask,Ludhiana
1778,Machine Learning Engineer,Robles Ltd,ml;react;aws;java,Ludhiana
1779,Full Stack Developer,"Cross, Russo and Rogers",ml;project_management;communication,Patiala
1780,Machine Learning Engineer,Powell-Rodriguez,sql;python;aws;marketing;kubernetes;communication;django;dl,Chandigarh
1781,Field Officer,Burns PLC,dl;hr;sales;flask,Patiala
1782,Machine Learning Engineer,"Haney, Pennington and Jackson",c++;flask,Firozpur
1783,Accountant,Thomas-Cortez,c++;dl;aws,Bathinda
1784,Field Officer,"Dennis, Norton and Frederick",react;hr;accounting,Ludhiana
1785,Data Analyst,Castillo-Frederick,aws;java;project_management;flask;nodejs,Bathinda
1786,Quality Analyst,Turner PLC,python;django;nlp,Patiala
1787,Field Officer,Andrews-Lloyd,react;nlp;dl;aws;sales;java,Ludhiana
1788,Quality Analyst,"Hall, Scott and Cohen",communication;docker;flask;marketing;ml;sales;hr,Chandigarh
1789,Sales Executive,Smith-Castillo,java;dl;flask;marketing;ml;nodejs;django;kubernetes,Hoshiarpur
1790,Software Developer,Daniels Group,sales;django;c++;react,Patiala
1791,Software Developer,Phillips-Johnson,django;excel;docker;react;java,Jalandhar
1792,Data Analyst,"Hernandez, Snyder and Johnson",dl;hr;communication,Patiala
1793,Digital Marketer,Johnson-Robertson,project_management;aws;marketing;java;sql;communication;dl;docker,Patiala
1794,Data Analyst,Patterson-Hamilton,nodejs;kubernetes;react;project_management,Firozpur
1795,Field Officer,Lee-Flynn,aws;project_management;dl;accounting;django;communication,Hoshiarpur
1796,Data Analyst,Robinson and Sons,python;communication;ml,Amritsar
1797,Digital Marketer,"Ward, Butler and Davis",flask;accounting;python;nodejs;sql,Patiala
1798,Digital Marketer,Clark and Sons,nlp;sales;flask;java;ml;docker;kubernetes,Ludhiana
1799,Machine Learning Engineer,Morrow-Moore,docker;react;python;hr;marketing,Hoshiarpur
1800,Sales Executive,Lopez-Benitez,communication;docker;dl;java;marketing;c++;aws,Ludhiana
1801,Field Officer,"Ruiz, Alvarado and Garcia",react;python;ml;dl,Patiala
1802,Field Officer,Evans-Durham,sql;react;c++;kubernetes;python;dl;flask,Jalandhar
1803,HR Executive,"Jones, Williams and Martin",docker;marketing;aws;c++;kubernetes,Amritsar
1804,Data Analyst,"King, Chapman and Avila",aws;java;hr;marketing;communication;nlp,Chandigarh
1805,HR Executive,Davidson-Brewer,nlp;aws,Mohali
1806,Field Officer,"Black, Torres and Olson",dl;java;python,Amritsar
1807,Software Developer,"Lee, Vega and Lee",aws;kubernetes;java;project_management;react;hr;django,Mohali
1808,HR Executive,"Silva, Gillespie and Thomas",communication;accounting;marketing;excel;nodejs;nlp;aws,Jalandhar
1809,HR Executive,"Singleton, Mccarthy and Carter",accounting;aws;communication;project_management;dl;nodejs,Firozpur
1810,Field Officer,Garcia-Porter,nlp;ml;sales,Amritsar
1811,Field Officer,Rivera Inc,java;accounting;kubernetes;nlp;flask;c++,Hoshiarpur
1812,Machine Learning Engineer,Mcdonald-Peterson,sales;django;communication;nlp;python;sql;ml;accounting,Patiala
1813,Quality Analyst,Norris-Farmer,aws;communication;marketing;docker;sql;sales,Firozpur
1814,Data Analyst,Richards-Watts,excel;dl;hr;docker;ml;c++,Bathinda
1815,Data Analyst,"Mercado, Villa and Reyes",java;c++;accounting;django;sales;communication;excel,Amritsar
1816,Sales Executive,Johnson LLC,kubernetes;hr;accounting;nlp,Firozpur
1817,HR Executive,Cooper and Sons,aws;django;excel;hr;python;kubernetes;nodejs,Mohali
1818,Field Officer,Fuentes Inc,kubernetes;c++;ml;sales;flask,Ludhiana
1819,Accountant,Lee PLC,marketing;hr;docker;ml,Patiala
1820,Sales Executive,"Miller, Thompson and Kent",python;docker;nodejs;c++;sql;flask;java,Hoshiarpur
1821,Machine Learning Engineer,Holloway Inc,kubernetes;project_management,Chandigarh
1822,Field Officer,Wilson Ltd,sql;java;sales,Bathinda
1823,Accountant,"Garcia, Thomas and Shaw",react;c++;nlp;project_management,Amritsar
1824,Machine Learning Engineer,Martinez PLC,project_management;accounting,Amritsar
1825,HR Executive,"Harper, Garcia and Hernandez",accounting;sql;nodejs;aws,Jalandhar
1826,Quality Analyst,Richard-Garcia,ml;react;docker;marketing;nlp;flask;project_management,Hoshiarpur
1827,Quality Analyst,"Smith, Campbell and White",project_management;aws;nodejs;sql,Hoshiarpur
1828,Digital Marketer,"Hughes, Henderson and Potter",docker;flask;accounting,Firozpur
1829,Field Officer,Keith-Watts,kubernetes;flask;dl;sales;django;python;sql,Chandigarh
1830,HR Executive,Carter-Powell,marketing;kubernetes;hr;accounting,Bathinda
1831,Field Officer,Allison and Sons,c++;python;java;kubernetes;ml;sales;communication;sql,Firozpur
1832,Sales Executive,"Atkins, Allen and Espinoza",docker;sql;ml;sales,Ludhiana
1833,Data Analyst,Price and Sons,nodejs;marketing,Ludhiana
1834,Accountant,"Wiggins, Hernandez and Gray",nlp;kubernetes;sales,Bathinda
1835,Full Stack Developer,York-Jordan,docker;project_management;aws,Patiala
1836,HR Executive,Nelson-Lucas,ml;c++;excel,Chandigarh
1837,Full Stack Developer,Sheppard-Fowler,dl;kubernetes;django;excel,Jalandhar
1838,Full Stack Developer,Jenkins Ltd,django;flask;nlp,Jalandhar
1839,Machine Learning Engineer,Smith Inc,c++;ml,Ludhiana
1840,HR Executive,Mccann LLC,aws;nodejs;flask;communication;excel;python,Chandigarh
1841,Digital Marketer,Espinoza-Rose,hr;sales;accounting;java,Ludhiana
1842,Sales Executive,Hendricks LLC,ml;sales;communication;django;kubernetes;sql,Mohali
1843,HR Executive,Briggs-Freeman,c++;docker;accounting;kubernetes,Mohali
1844,Data Analyst,Shaw-Fields,nlp;communication;java;marketing,Patiala
1845,Sales Executive,Kennedy Group,accounting;excel;sql;java;communication;ml,Hoshiarpur
1846,Quality Analyst,"Mcdonald, Lang and Hammond",ml;python;accounting;excel;communication;flask,Mohali
1847,Quality Analyst,Clayton-Caldwell,marketing;c++;docker;communication;sql,Ludhiana
1848,Full Stack Developer,"Roberson, Smith and Wilson",kubernetes;c++;sql;nlp;sales;excel;docker,Amritsar
1849,Software Developer,Clark-Walker,django;flask;python;c++;docker;excel;project_management,Chandigarh
1850,Full Stack Developer,Petty-Hurley,communication;hr;nlp;flask,Ludhiana
1851,Sales Executive,"Myers, Jordan and Gonzales",project_management;nodejs;react;dl;accounting;sql,Bathinda
1852,Field Officer,Curtis Ltd,react;ml;excel;docker;marketing;aws;hr,Firozpur
1853,Machine Learning Engineer,"Murray, Young and Hamilton",java;sales;sql;accounting,Jalandhar
1854,Digital Marketer,Hunter and Sons,nlp;django;nodejs;dl;flask,Bathinda
1855,Machine Learning Engineer,Ward Inc,hr;dl;aws,Amritsar
1856,Field Officer,Carey-Larson,project_management;marketing;sql;hr,Patiala
1857,HR Executive,Harper-Martinez,sql;nodejs;accounting;ml;docker;dl,Mohali
1858,Quality Analyst,Weeks LLC,flask;marketing;project_management;excel;python;docker,Mohali
1859,Software Developer,"Castaneda, Thompson and Wright",communication;dl;flask;nodejs;hr;c++;project_management,Jalandhar
1860,Full Stack Developer,"White, Martin and Barnes",django;nodejs;communication;accounting;ml,Hoshiarpur
1861,Full Stack Developer,Key-Solomon,python;marketing;c++,Firozpur
1862,Software Developer,Murray and Sons,project_management;c++;dl;python;aws;kubernetes,Bathinda
1863,Field Officer,Fischer-Aguirre,sql;docker;kubernetes;c++;flask;project_management;hr;marketing,Firozpur
1864,Accountant,Jones Inc,communication;kubernetes;dl;c++,Hoshiarpur
1865,Software Developer,"Vaughn, Perez and Carter",nodejs;flask;react;communication;ml;dl;hr,Bathinda
1866,Digital Marketer,"Clarke, Jennings and Parks",flask;sql;dl;django;aws;react;sales,Patiala
1867,Sales Executive,"Hall, Duncan and Mcgee",flask;react;nodejs;c++,Hoshiarpur
1868,HR Executive,Fitzgerald-Erickson,sales;project_management;docker,Hoshiarpur
1869,Accountant,Mckee-Smith,hr;python;excel;react;c++;aws;ml,Ludhiana
1870,Accountant,Bryant and Sons,nlp;react,Firozpur
1871,Data Analyst,Davis Ltd,communication;ml;c++,Jalandhar
1872,Digital Marketer,"Goodman, Long and Nichols",hr;c++;nodejs;sql,Jalandhar
1873,Software Developer,Harmon and Sons,react;ml;c++;java,Amritsar
1874,Digital Marketer,"Coleman, Wong and Powers",python;marketing;communication;nodejs;c++,Hoshiarpur
1875,HR Executive,Garcia LLC,java;c++;project_management;excel;react;accounting;python,Ludhiana
1876,Accountant,Miller-Cooper,java;sql,Jalandhar
1877,Full Stack Developer,"Jacobson, Gonzalez and Skinner",hr;nlp,Firozpur
1878,Full Stack Developer,Zhang LLC,aws;hr;flask;dl;c++;sales;communication,Patiala
1879,Accountant,"Arnold, Turner and Smith",sales;dl;nodejs;kubernetes;aws,Bathinda
1880,Sales Executive,Hernandez-Kennedy,django;python;nodejs;sql;docker;excel,Patiala
1881,Machine Learning Engineer,"Sanchez, Lopez and Morse",communication;accounting;ml;c++;python;flask,Amritsar
1882,Software Developer,"Watson, Williams and Pineda",docker;java,Mohali
1883,Software Developer,"Delgado, Hughes and Cox",marketing;react;docker;aws;hr;kubernetes;java,Hoshiarpur
1884,Full Stack Developer,"Thomas, Park and Cole",project_management;django;nodejs;sales;nlp;ml;dl;accounting,Amritsar
1885,Sales Executive,"Heath, Horne and Walker",dl;accounting;communication;docker;python;aws,Jalandhar
1886,Digital Marketer,"Stevens, Travis and Mitchell",accounting;aws;project_management;java;flask;nlp,Jalandhar
1887,Software Developer,Williams Inc,marketing;communication;nlp;accounting;python,Ludhiana
1888,Machine Learning Engineer,"Hill, Smith and Murphy",aws;marketing;react;dl;sales,Amritsar
1889,Sales Executive,Cole-Gonzalez,accounting;project_management;ml;nlp;dl,Ludhiana
1890,Quality Analyst,"Hunt, Soto and Swanson",django;nlp;kubernetes;excel;accounting;python,Hoshiarpur
1891,Accountant,Contreras Ltd,kubernetes;c++;nlp;marketing;docker,Patiala
1892,Sales Executive,"Chapman, Daugherty and Moreno",java;kubernetes;docker;nlp;marketing,Hoshiarpur
1893,Data Analyst,"Castillo, Bailey and Bowman",flask;marketing;accounting;react,Mohali
1894,Quality Analyst,Nguyen-Morris,c++;hr;accounting;react;python,Ludhiana
1895,Machine Learning Engineer,Gardner Group,hr;c++;ml;marketing;react;sql;sales;excel,Bathinda
1896,Field Officer,Mclaughlin-Ford,excel;react;flask;accounting;c++,Firozpur
1897,Software Developer,Rogers Inc,django;accounting;excel;hr;marketing,Jalandhar
1898,Field Officer,"Lowery, Ballard and Lane",django;react;marketing;java;sql;accounting;docker;nlp,Amritsar
1899,Quality Analyst,Young Ltd,c++;django;hr;accounting;project_management;nlp,Hoshiarpur
1900,Sales Executive,Cole-Hill,marketing;project_management;aws;django;docker;sql;excel,Hoshiarpur
1901,Accountant,Carey-Thornton,project_management;marketing;c++;ml,Chandigarh
1902,Machine Learning Engineer,Barnett Group,aws;java;python;ml;sales;flask;hr;kubernetes,Hoshiarpur
1903,Digital Marketer,Bates Inc,sales;sql;docker;flask;c++;aws;excel,Firozpur
1904,Data Analyst,Kramer-Patterson,react;nlp;excel;aws;project_management;django;flask;communication,Firozpur
1905,Machine Learning Engineer,Quinn Ltd,ml;hr;nlp;react,Mohali
1906,Quality Analyst,Patterson-Leonard,marketing;docker;hr;flask,Chandigarh
1907,Data Analyst,"Hill, Black and George",marketing;aws;excel;sql;ml;dl,Firozpur
1908,Field Officer,Moore LLC,java;kubernetes,Firozpur
1909,Field Officer,Miller Inc,c++;docker;sql;python;java,Jalandhar
1910,Data Analyst,Garcia-Howard,ml;project_management;react;kubernetes,Hoshiarpur
1911,Full Stack Developer,"Rhodes, Walton and Rios",react;accounting;marketing,Patiala
1912,Sales Executive,Wang and Sons,excel;sql;react;project_management;flask,Patiala
1913,Sales Executive,Simpson-Odonnell,project_management;excel;nlp;sql;hr;java;react,Firozpur
1914,Field Officer,Perkins Group,c++;aws;sales;java,Ludhiana
1915,Digital Marketer,Lopez Inc,sql;kubernetes;accounting;python;project_management;docker;flask;java,Mohali
1916,Data Analyst,Mitchell PLC,kubernetes;ml;accounting;flask;aws;sql;hr;nodejs,Bathinda
1917,Quality Analyst,Taylor Group,marketing;java;accounting,Patiala
1918,HR Executive,"Duncan, Thomas and Moore",c++;nlp;django;accounting;java;hr,Chandigarh
1919,HR Executive,"Jackson, Ruiz and Howe",marketing;sql;communication;nodejs;flask,Amritsar
1920,Field Officer,"Baldwin, Kramer and Kelly",aws;accounting,Ludhiana
1921,Field Officer,Austin Ltd,excel;sql;docker;c++;python;communication;nodejs;react,Ludhiana
1922,Accountant,Gomez-Ford,django;communication,Jalandhar
1923,Data Analyst,Mcfarland Inc,dl;django;hr;sql;react;nlp;accounting,Hoshiarpur
1924,Field Officer,Lopez-Lee,kubernetes;communication;django;flask;sql;accounting;python;excel,Hoshiarpur
1925,Digital Marketer,Wilson and Sons,project_management;accounting;django;ml;docker;java;dl;flask,Jalandhar
1926,Software Developer,Walker-Roman,python;excel;nodejs;project_management;kubernetes;nlp;communication;c++,Jalandhar
1927,Field Officer,Moore and Sons,aws;hr;marketing;accounting;kubernetes;python;excel;communication,Jalandhar
1928,Data Analyst,Green-Baker,django;kubernetes;marketing;java,Firozpur
1929,Accountant,Shaw-Coleman,dl;sales;c++,Bathinda
1930,HR Executive,"Williams, Walker and Rodriguez",django;accounting;project_management;nlp;marketing;ml;communication;aws,Bathinda
1931,Data Analyst,"Frost, Massey and Ross",c++;dl,Firozpur
1932,Sales Executive,Payne-Cole,communication;django;sales;c++;nlp;java;dl;docker,Ludhiana
1933,Data Analyst,Davis and Sons,excel;kubernetes;flask,Bathinda
1934,HR Executive,Wells-Scott,django;marketing;nlp,Hoshiarpur
1935,Software Developer,Moreno Ltd,hr;nlp;react;flask;aws;project_management,Mohali
1936,HR Executive,Anderson LLC,c++;marketing,Amritsar
1937,Sales Executive,Ross-Hill,java;aws,Bathinda
1938,Software Developer,"Jones, Rangel and Cooper",django;project_management;sql,Jalandhar
1939,Field Officer,Greene-Terrell,python;java,Firozpur
1940,Software Developer,"Wood, Sosa and Santos",excel;nlp;kubernetes;aws;django;sales;sql;project_management,Firozpur
1941,HR Executive,Davis-Soto,accounting;c++;flask;project_management;dl;nlp;nodejs;python,Jalandhar
1942,HR Executive,Daniels and Sons,project_management;dl;react;communication;kubernetes;docker,Mohali
1943,Accountant,"Baxter, Chaney and Baker",kubernetes;flask;hr;python;react,Firozpur
1944,Machine Learning Engineer,Harris Inc,nlp;project_management;aws;django;flask;excel;hr,Ludhiana
1945,Digital Marketer,Cook and Sons,marketing;kubernetes,Bathinda
1946,Software Developer,Gordon-Jenkins,dl;accounting;c++,Hoshiarpur
